Linux 6.6.23 (eternity8) 	2025년 05월 29일 	_x86_64_	(40 CPU)

14시 40분 53초     CPU     %user     %nice   %system   %iowait    %steal     %idle
14시 42분 08초      28      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 08초      29      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 08초      30      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 08초      31      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 08초      32      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 08초      33      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 08초      34      0.99      0.00      0.00      0.00      0.00     99.01
14시 42분 08초      35      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 08초      36      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 08초      37      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 08초      38      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 08초      39      0.00      0.00      0.00      0.00      0.00    100.00

14시 42분 08초     CPU     %user     %nice   %system   %iowait    %steal     %idle
14시 42분 09초     all      0.00      0.00      0.03      0.00      0.00     99.97
14시 42분 09초       0      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초       1      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초       2      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초       3      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초       4      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초       5      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초       6      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초       7      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초       8      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초       9      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초      10      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초      11      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초      12      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초      13      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초      14      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초      15      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초      16      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초      17      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초      18      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초      19      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초      20      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초      21      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초      22      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초      23      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초      24      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초      25      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초      26      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초      27      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초      28      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초      29      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초      30      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초      31      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초      32      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초      33      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초      34      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초      35      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초      36      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초      37      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초      38      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 09초      39      0.00      0.00      0.00      0.00      0.00    100.00

14시 42분 09초     CPU     %user     %nice   %system   %iowait    %steal     %idle
14시 42분 10초     all      0.00      0.00      0.03      0.00      0.00     99.97
14시 42분 10초       0      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초       1      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초       2      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초       3      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초       4      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초       5      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초       6      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초       7      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초       8      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초       9      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초      10      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초      11      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초      12      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초      13      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초      14      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초      15      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초      16      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초      17      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초      18      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초      19      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초      20      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초      21      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초      22      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초      23      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초      24      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초      25      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초      26      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초      27      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초      28      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초      29      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초      30      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초      31      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초      32      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초      33      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초      34      0.00      0.00      0.99      0.00      0.00     99.01
14시 42분 10초      35      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초      36      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초      37      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초      38      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 10초      39      0.00      0.00      0.00      0.00      0.00    100.00

14시 42분 10초     CPU     %user     %nice   %system   %iowait    %steal     %idle
14시 42분 11초     all      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 11초       0      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 11초       1      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 11초       2      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 11초       3      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 11초       4      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 11초       5      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 11초       6      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 11초       7      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 11초       8      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 11초       9      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 11초      10      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 11초      11      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 11초      12      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 11초      13      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 11초      14      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 11초      15      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 11초      16      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 11초      17      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 11초      18      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 11초      19      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 11초      20      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 11초      21      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 11초      22      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 11초      23      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 11초      24      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 11초      25      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 11초      26      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 11초      27      0.00      0.00      0.00      0.00      0.00    100.00
14시 42분 11초      28      0.00      0.00      0.00      0.00      0.00    100.00
